StudentID,Name,Gender,AttendanceRate,StudyHoursPerWeek,PreviousGrade,ExtracurricularActivities,ParentalSupport,FinalGrade,Study Hours,Attendance (%),Online Classes Taken,Pass
9201.0,David Robertson,Male,82.0,20.0,82.0,,Low,,0.8,98.0,True,0
4900.0,Sandra Leon,Female,,10.0,,1.0,Low,80.0,2.6,76.0,False,1
7906.0,Desiree Reyes,Female,90.0,17.0,78.0,2.0,High,90.0,1.1,54.0,True,1
,Jordan Thornton,Female,78.0,17.0,85.0,1.0,Low,72.0,1.2,63.0,True,1
5703.0,Alexis Walton,Female,78.0,10.0,60.0,1.0,Medium,,4.3,74.0,False,0
5216.0,John Lopez,Female,85.0,17.0,65.0,1.0,High,68.0,3.6,81.0,True,1
6517.0,Melvin Mcgee,Male,91.0,8.0,65.0,0.0,High,88.0,4.0,60.0,False,1
2416.0,William Christian,Female,82.0,17.0,90.0,3.0,Medium,,1.4,96.0,False,0
6952.0,Sarah Bailey,Female,90.0,20.0,90.0,1.0,Medium,90.0,4.1,68.0,False,1
,Caleb Walker,Female,78.0,20.0,88.0,1.0,High,,2.2,51.0,False,0
9201.0,David Robertson,Male,82.0,20.0,82.0,,Low,,0.8,98.0,True,0
8940.0,James Long,Male,78.0,25.0,70.0,1.0,Low,,,83.0,False,0
6966.0,Joseph Green,Female,92.0,8.0,82.0,1.0,Low,,0.2,,True,0
5703.0,Alexis Walton,Female,78.0,10.0,60.0,1.0,Medium,,4.3,74.0,False,0
8381.0,Peter Welch,Female,88.0,15.0,90.0,2.0,Low,,3.5,79.0,True,0
2824.0,Shannon Harrison,Male,88.0,25.0,90.0,0.0,,87.0,3.4,84.0,True,1
2577.0,,Female,95.0,18.0,88.0,1.0,Low,72.0,4.7,66.0,False,1
2742.0,Jeffrey Sullivan,Female,82.0,15.0,78.0,0.0,High,80.0,0.9,,False,1
7367.0,Sean Hull,Female,91.0,20.0,88.0,1.0,Medium,88.0,0.9,93.0,False,1
,Matthew Winters,Male,78.0,30.0,60.0,0.0,Medium,72.0,2.8,75.0,False,1
7814.0,Brandon Townsend,Female,90.0,30.0,90.0,3.0,Low,90.0,,68.0,True,1
4160.0,Crystal Brown,Female,90.0,20.0,70.0,3.0,Medium,85.0,3.6,98.0,True,1
1019.0,Anthony Smith,Male,85.0,25.0,60.0,0.0,High,90.0,3.3,64.0,False,1
5516.0,Jean Moreno,Male,90.0,15.0,60.0,3.0,High,,1.0,56.0,True,0
1020.0,Timothy Clements,Male,70.0,17.0,60.0,0.0,Medium,,4.4,72.0,False,0
3551.0,Pamela Woods,,85.0,15.0,70.0,0.0,Medium,85.0,2.3,50.0,False,1
1807.0,Taylor Smith,Female,88.0,30.0,78.0,1.0,Medium,,1.4,81.0,True,0
6804.0,David Aguilar,Female,70.0,17.0,78.0,2.0,High,,3.6,56.0,,0
1886.0,,Male,85.0,8.0,82.0,2.0,Low,68.0,0.4,54.0,False,1
5653.0,Veronica Saunders,Male,91.0,18.0,78.0,1.0,Low,80.0,0.3,92.0,False,1
1659.0,Paula Stewart,Male,90.0,30.0,82.0,1.0,Medium,85.0,2.4,100.0,True,1
5421.0,Samuel Smith,Female,92.0,25.0,90.0,2.0,High,,4.3,81.0,False,0
2353.0,Maria Gray,Male,85.0,12.0,90.0,1.0,Low,88.0,4.9,,False,1
1383.0,Nicole Frederick,Male,82.0,22.0,82.0,3.0,Medium,62.0,4.9,57.0,True,1
5440.0,Justin Johnson,Male,88.0,22.0,90.0,0.0,High,85.0,3.1,71.0,False,1
8439.0,Sean Hernandez,Female,91.0,15.0,88.0,1.0,Low,88.0,4.8,70.0,True,1
3440.0,Brandon Williamson,Male,95.0,,88.0,0.0,Medium,,,69.0,False,0
1606.0,Mary Benson,Female,70.0,,70.0,3.0,Low,,4.7,81.0,True,0
7797.0,Angela Williams,,85.0,22.0,60.0,2.0,High,,1.1,78.0,,0
1807.0,Taylor Smith,Female,88.0,30.0,78.0,1.0,Medium,,1.4,81.0,True,0
9328.0,Beverly Fisher,Male,85.0,30.0,88.0,1.0,High,78.0,1.7,,False,1
7649.0,Renee Scott,Male,90.0,10.0,90.0,1.0,High,85.0,2.3,85.0,False,1
7305.0,Alyssa Berg MD,Female,91.0,25.0,65.0,,Low,,0.2,81.0,True,0
3508.0,Antonio Mitchell,Male,85.0,18.0,60.0,2.0,Low,72.0,1.3,88.0,True,1
4016.0,Julia Brooks,Female,78.0,15.0,88.0,0.0,Medium,,2.2,90.0,False,0
3855.0,Mark King,Female,82.0,25.0,65.0,3.0,High,68.0,4.2,56.0,True,1
7751.0,Kelly Suarez,Male,90.0,15.0,60.0,0.0,Medium,92.0,2.2,73.0,False,1
6966.0,Joseph Green,Female,92.0,8.0,82.0,1.0,Low,,0.2,,True,0
5421.0,Samuel Smith,Female,92.0,25.0,90.0,2.0,High,,4.3,81.0,False,0
9892.0,David Gonzalez,Female,92.0,22.0,65.0,2.0,Medium,,3.7,67.0,True,0
5421.0,Samuel Smith,Female,92.0,25.0,90.0,2.0,High,,4.3,81.0,False,0
8001.0,Brian Miles,Male,88.0,17.0,,2.0,Low,,1.6,76.0,True,0
1807.0,Taylor Smith,Female,88.0,30.0,78.0,1.0,Medium,,1.4,81.0,True,0
,Caleb Walker,Female,78.0,20.0,88.0,1.0,High,,2.2,51.0,False,0
2416.0,William Christian,Female,82.0,17.0,90.0,3.0,Medium,,1.4,96.0,False,0
2256.0,Jessica Howard,Male,90.0,10.0,86.0,1.0,High,85.0,2.8,81.0,True,1
9561.0,Lori Gomez PhD,Female,85.0,17.0,82.0,3.0,Medium,85.0,2.8,53.0,True,1
4394.0,John Warner,Male,92.0,30.0,65.0,3.0,High,,4.3,59.0,True,0
8713.0,,Female,78.0,,78.0,3.0,High,68.0,1.5,84.0,False,1
2389.0,Virginia Medina,Female,,8.0,65.0,0.0,High,,3.8,92.0,True,0
9133.0,Sean Smith,Male,92.0,22.0,85.0,1.0,Medium,88.0,3.7,97.0,True,1
5275.0,Jessica Banks,Male,95.0,8.0,86.0,2.0,Low,,2.3,51.0,True,0
7812.0,Patricia Carr,Male,92.0,8.0,60.0,3.0,Low,80.0,4.3,98.0,False,1
6752.0,Paul Hull,Male,92.0,20.0,65.0,2.0,High,68.0,3.0,98.0,True,1
6.0,Olivia,Female,95.0,30.0,88.0,1.0,High,,2.8,97.0,False,0
3283.0,Megan Hutchinson,Female,85.0,10.0,70.0,0.0,High,92.0,4.1,53.0,True,1
2604.0,Yolanda Chen,Male,82.0,15.0,85.0,3.0,High,,2.4,63.0,False,0
8899.0,Andrew Schroeder,,95.0,,86.0,3.0,Medium,62.0,2.6,97.0,True,1
6966.0,Joseph Green,Female,92.0,8.0,82.0,1.0,Low,,0.2,,True,0
9212.0,Alexa West,Female,85.0,18.0,60.0,1.0,Low,85.0,1.1,71.0,False,1
1310.0,Elizabeth Nichols,Female,92.0,25.0,86.0,1.0,High,,3.0,75.0,True,0
4659.0,Jill Kelly,Female,70.0,30.0,,2.0,Low,85.0,-5.0,200.0,False,1
4063.0,Virginia Daniel,Male,82.0,20.0,60.0,1.0,Medium,85.0,2.8,58.0,True,1
5516.0,Jean Moreno,Male,90.0,15.0,60.0,3.0,High,,1.0,56.0,True,0
8017.0,Donna Robinson,Male,,18.0,85.0,1.0,Low,78.0,0.8,72.0,False,1
4644.0,Megan Murphy,Female,82.0,30.0,65.0,1.0,Low,80.0,0.3,81.0,True,1
,Steven Wood,Male,70.0,30.0,85.0,2.0,High,,4.9,80.0,True,0
2128.0,Steven Myers,Male,85.0,18.0,82.0,2.0,Medium,78.0,0.0,90.0,False,1
,Caleb Walker,Female,78.0,20.0,88.0,1.0,High,,2.2,51.0,False,0
1606.0,Mary Benson,Female,70.0,,70.0,3.0,Low,,4.7,81.0,True,0
1517.0,Andrew Dudley,Female,90.0,8.0,77.0,1.0,Medium,78.0,2.3,52.0,True,1
3114.0,Keith Wu,Female,82.0,15.0,85.0,2.0,High,85.0,0.8,70.0,True,1
1020.0,Timothy Clements,Male,70.0,17.0,60.0,0.0,Medium,,4.4,72.0,False,0
1058.0,Angela Dunn,Female,78.0,18.0,65.0,1.0,Low,62.0,2.8,57.0,True,1
6469.0,Angela Warren,Male,90.0,8.0,60.0,1.0,Low,88.0,3.0,85.0,False,1
6091.0,Morgan Bell,Male,82.0,,85.0,,High,78.0,4.7,91.0,True,1
2416.0,William Christian,Female,82.0,17.0,90.0,3.0,Medium,,1.4,96.0,False,0
1996.0,Manuel Baker,Female,70.0,8.0,85.0,1.0,Low,,0.4,55.0,False,0
4884.0,Tanya Bowen,Male,92.0,10.0,82.0,3.0,,88.0,2.8,87.0,False,1
,Steven Wood,Male,70.0,30.0,85.0,2.0,High,,4.9,80.0,True,0
6966.0,Joseph Green,Female,92.0,8.0,82.0,1.0,Low,,0.2,,True,0
8940.0,James Long,Male,78.0,25.0,70.0,1.0,Low,,,83.0,False,0
8940.0,James Long,Male,78.0,25.0,70.0,1.0,Low,,,83.0,False,0
5516.0,Jean Moreno,Male,90.0,15.0,60.0,3.0,High,,1.0,56.0,True,0
8373.0,Laura Stevens,Female,85.0,30.0,90.0,2.0,High,92.0,2.7,98.0,False,1
6640.0,Samuel Shaw,Male,88.0,20.0,82.0,1.0,Medium,80.0,0.8,86.0,True,1
,Caleb Walker,Female,78.0,20.0,88.0,1.0,High,,2.2,51.0,False,0
4139.0,Benjamin Vance,Male,82.0,17.0,65.0,0.0,High,85.0,2.3,54.0,False,1
9201.0,David Robertson,Male,82.0,20.0,82.0,,Low,,0.8,98.0,True,0
8001.0,Brian Miles,Male,88.0,17.0,,2.0,Low,,1.6,76.0,True,0
8001.0,Brian Miles,Male,88.0,17.0,,2.0,Low,,1.6,76.0,True,0
6428.0,Jessica Davies,Female,82.0,20.0,70.0,0.0,High,88.0,4.0,,True,1
6922.0,,Male,90.0,25.0,65.0,3.0,Medium,80.0,1.8,86.0,False,1
2416.0,William Christian,Female,82.0,17.0,90.0,3.0,Medium,,1.4,96.0,False,0
5087.0,Andrew Cook,Male,85.0,15.0,88.0,3.0,Medium,,4.1,82.0,False,0
2416.0,William Christian,Female,82.0,17.0,90.0,3.0,Medium,,1.4,96.0,False,0
4015.0,Erica Miller,Male,78.0,22.0,90.0,3.0,Low,80.0,4.4,100.0,False,1
7266.0,Richard Swanson,Male,88.0,12.0,78.0,1.0,Low,88.0,0.7,82.0,True,1
,James Garcia,Male,91.0,15.0,90.0,2.0,High,68.0,4.3,68.0,False,1
4394.0,John Warner,Male,92.0,30.0,65.0,3.0,High,,4.3,59.0,True,0
5421.0,Samuel Smith,Female,92.0,25.0,90.0,2.0,High,,4.3,81.0,False,0
2742.0,Angela Ortiz,Male,85.0,22.0,86.0,3.0,High,92.0,2.1,97.0,False,1
9076.0,Ashley Franco,Female,90.0,18.0,78.0,1.0,Medium,72.0,2.0,,True,1
4844.0,Paige Campbell,Female,91.0,20.0,85.0,2.0,High,90.0,0.8,84.0,False,1
7499.0,Richard Oneal,Female,85.0,18.0,77.0,1.0,High,90.0,2.8,74.0,False,1
7110.0,Jason Adams,Female,82.0,30.0,85.0,1.0,Low,87.0,2.2,,True,1
9201.0,David Robertson,Male,82.0,20.0,82.0,,Low,,0.8,98.0,True,0
7064.0,Paige Turner,Male,91.0,8.0,77.0,0.0,Medium,,4.0,82.0,False,0
2821.0,Leslie King,Female,92.0,,85.0,1.0,High,,3.2,89.0,False,0
6562.0,Amy Rodriguez,Male,95.0,10.0,85.0,2.0,Low,,2.7,62.0,False,0
2389.0,Virginia Medina,Female,,8.0,65.0,0.0,High,,3.8,92.0,True,0
6312.0,David Meyer,Male,,12.0,65.0,1.0,High,,3.0,71.0,True,0
2920.0,Jaime Simon,,70.0,15.0,60.0,1.0,High,87.0,3.3,54.0,,1
1749.0,Ian Glass,Female,88.0,17.0,70.0,3.0,Low,,2.2,93.0,True,0
8940.0,James Long,Male,78.0,25.0,70.0,1.0,Low,,,83.0,False,0
6992.0,Mrs. Jill Long,Male,70.0,15.0,82.0,,High,78.0,1.8,97.0,False,1
8684.0,Dawn Morton,Male,95.0,22.0,,1.0,Medium,,2.5,76.0,True,0
7222.0,Deanna Jones,Female,85.0,18.0,65.0,2.0,Medium,80.0,1.4,78.0,False,1
,Caleb Walker,Female,78.0,20.0,88.0,1.0,High,,2.2,51.0,False,0
8021.0,Maria Walls,Female,88.0,10.0,90.0,1.0,Medium,,2.4,94.0,True,0
5337.0,Mark Sanchez,Male,85.0,22.0,60.0,3.0,Medium,72.0,4.1,52.0,False,1
3638.0,Richard Franklin,Female,85.0,10.0,88.0,2.0,Medium,88.0,4.3,77.0,True,1
9202.0,Charles Pearson,Female,91.0,18.0,60.0,2.0,High,,3.9,72.0,True,0
9201.0,David Robertson,Male,82.0,20.0,82.0,,Low,,0.8,98.0,True,0
1996.0,Manuel Baker,Female,70.0,8.0,85.0,1.0,Low,,0.4,55.0,False,0
6562.0,Amy Rodriguez,Male,95.0,10.0,85.0,2.0,Low,,2.7,62.0,False,0
5519.0,Aimee Christensen,Female,,25.0,82.0,2.0,Medium,62.0,3.9,55.0,True,1
7064.0,Paige Turner,Male,91.0,8.0,77.0,0.0,Medium,,4.0,82.0,False,0
9436.0,Taylor Mcgee,Female,92.0,15.0,88.0,1.0,Low,90.0,4.4,97.0,False,1
7187.0,David Cummings,,90.0,30.0,70.0,3.0,High,90.0,2.3,59.0,False,1
3148.0,Jamie Torres,Female,70.0,8.0,88.0,1.0,High,88.0,1.0,94.0,True,1
7782.0,Mark Miller,Male,78.0,15.0,65.0,3.0,Low,85.0,4.7,94.0,True,1
3719.0,Benjamin White,Male,92.0,25.0,78.0,3.0,Medium,72.0,,84.0,True,1
2647.0,Gerald Weber,Male,88.0,25.0,88.0,,Medium,80.0,3.5,58.0,False,1
3735.0,,Female,78.0,18.0,78.0,3.0,High,,3.7,75.0,False,0
6924.0,Heather Hill,Female,78.0,12.0,,3.0,Medium,78.0,4.8,71.0,False,1
2154.0,Brianna Mills,Male,88.0,8.0,60.0,1.0,Low,62.0,2.2,51.0,False,1
9159.0,Courtney Bradley,Female,88.0,17.0,90.0,0.0,Medium,78.0,0.4,53.0,True,1
6.0,Olivia,Female,95.0,30.0,88.0,1.0,High,,2.8,97.0,False,0
1749.0,Ian Glass,Female,88.0,17.0,70.0,3.0,Low,,2.2,93.0,True,0
9906.0,Sean Lyons,Male,,15.0,85.0,2.0,Medium,,2.6,76.0,True,0
1440.0,Cassandra Snyder,Female,92.0,17.0,82.0,2.0,Medium,,0.7,69.0,True,0
4276.0,Jordan Chase,Female,92.0,20.0,77.0,3.0,Medium,80.0,4.5,59.0,True,1
1823.0,Lisa Benjamin,Female,70.0,30.0,90.0,1.0,Medium,90.0,3.8,,False,1
1996.0,Manuel Baker,Female,70.0,8.0,85.0,1.0,Low,,0.4,55.0,False,0
3110.0,Patricia Hunt,Male,78.0,20.0,70.0,2.0,High,87.0,4.9,,False,1
7305.0,Alyssa Berg MD,Female,91.0,25.0,65.0,,Low,,0.2,81.0,True,0
,Caleb Walker,Female,78.0,20.0,88.0,1.0,High,,2.2,51.0,False,0
5065.0,Brooke Friedman,Female,85.0,18.0,90.0,2.0,Low,72.0,0.9,75.0,False,1
5905.0,Michelle Benjamin,Male,78.0,18.0,85.0,2.0,Low,72.0,0.8,68.0,True,1
5528.0,David Diaz,Male,92.0,20.0,65.0,1.0,Medium,,0.8,52.0,True,0
2552.0,Alison Williams,Female,88.0,20.0,86.0,2.0,Medium,62.0,1.0,100.0,True,1
5516.0,Jean Moreno,Male,90.0,15.0,60.0,3.0,High,,1.0,56.0,True,0
2821.0,Leslie King,Female,92.0,,85.0,1.0,High,,3.2,89.0,False,0
5421.0,Samuel Smith,Female,92.0,25.0,90.0,2.0,High,,4.3,81.0,False,0
5087.0,Andrew Cook,Male,85.0,15.0,88.0,3.0,Medium,,4.1,82.0,False,0
1534.0,Penny Miller,Male,82.0,30.0,85.0,3.0,Medium,87.0,0.6,86.0,False,1
8932.0,Alexis Bates,Male,92.0,18.0,70.0,2.0,High,85.0,3.9,95.0,True,1
3885.0,David Cruz,Male,91.0,17.0,65.0,,High,85.0,0.8,61.0,False,1
9584.0,Lisa Mitchell,Male,90.0,18.0,86.0,0.0,High,62.0,1.5,65.0,False,1
5144.0,,Female,88.0,30.0,85.0,2.0,High,78.0,1.9,75.0,False,1
3044.0,Julie Williams,Female,95.0,25.0,77.0,1.0,High,80.0,3.8,93.0,False,1
8001.0,Brian Miles,Male,88.0,17.0,,2.0,Low,,1.6,76.0,True,0
5516.0,Jean Moreno,Male,90.0,15.0,60.0,3.0,High,,1.0,56.0,True,0
9647.0,Todd Brooks,Male,70.0,17.0,90.0,2.0,Low,88.0,3.3,94.0,False,1
5314.0,Robin Stewart,Male,70.0,8.0,88.0,3.0,Low,87.0,2.6,74.0,True,1
8940.0,James Long,Male,78.0,25.0,70.0,1.0,Low,,,83.0,False,0
2300.0,Jason Hood,Male,78.0,30.0,77.0,2.0,High,68.0,1.9,91.0,True,1
3735.0,,Female,78.0,18.0,78.0,3.0,High,,3.7,75.0,False,0
7056.0,Kimberly Smith,Male,92.0,,,1.0,Medium,68.0,1.9,84.0,True,1
9850.0,Christopher Baxter,Female,78.0,,78.0,0.0,High,90.0,3.9,65.0,False,1
1916.0,Daniel Scott,Male,88.0,10.0,70.0,0.0,Low,88.0,3.2,96.0,False,1
1020.0,Timothy Clements,Male,70.0,17.0,60.0,0.0,Medium,,4.4,72.0,False,0
2821.0,Leslie King,Female,92.0,,85.0,1.0,High,,3.2,89.0,False,0
7305.0,Jason Anderson,Female,82.0,15.0,82.0,0.0,Medium,88.0,2.7,100.0,True,1
2416.0,William Christian,Female,82.0,17.0,90.0,3.0,Medium,,1.4,96.0,False,0
9998.0,Jeffrey Howard,Male,88.0,17.0,77.0,2.0,High,88.0,,95.0,True,1
7528.0,Rachel Diaz,Female,91.0,15.0,88.0,1.0,High,80.0,2.3,94.0,False,1
5516.0,Jean Moreno,Male,90.0,15.0,60.0,3.0,High,,1.0,56.0,True,0
9202.0,Charles Pearson,Female,91.0,18.0,60.0,2.0,High,,3.9,72.0,True,0
9806.0,Destiny Todd,Female,82.0,17.0,78.0,1.0,Medium,88.0,1.4,60.0,True,1
2841.0,Derrick Love,Male,,22.0,65.0,2.0,High,90.0,3.5,57.0,False,1
4016.0,Julia Brooks,Female,78.0,15.0,88.0,0.0,Medium,,2.2,90.0,False,0
,Steven Wood,Male,70.0,30.0,85.0,2.0,High,,4.9,80.0,True,0
4611.0,Katherine Gray,Female,91.0,18.0,78.0,0.0,Low,62.0,1.7,59.0,True,1
2938.0,Michael Case,Male,91.0,20.0,86.0,1.0,Low,87.0,1.8,82.0,True,1
5005.0,Travis Lawson,Male,70.0,20.0,77.0,3.0,Low,80.0,1.5,97.0,,1
6312.0,David Meyer,Male,,12.0,65.0,1.0,High,,3.0,71.0,True,0
3440.0,Brandon Williamson,Male,95.0,,88.0,0.0,Medium,,,69.0,False,0
1440.0,Cassandra Snyder,Female,92.0,17.0,82.0,2.0,Medium,,0.7,69.0,True,0
3323.0,Christine Mullins,Female,90.0,30.0,78.0,0.0,Medium,85.0,3.7,77.0,False,1
2389.0,Virginia Medina,Female,,8.0,65.0,0.0,High,,3.8,92.0,True,0
,Caleb Walker,Female,78.0,20.0,88.0,1.0,High,,2.2,51.0,False,0
3938.0,Thomas Yoder,Female,,12.0,77.0,1.0,Medium,68.0,0.4,95.0,False,1
8279.0,Christopher Ray,Male,91.0,17.0,60.0,3.0,High,90.0,2.1,80.0,True,1
,Jasmine Williams,Male,95.0,18.0,85.0,1.0,Medium,62.0,3.7,74.0,False,1
1095.0,Eric Wilson,Female,92.0,20.0,90.0,2.0,High,68.0,2.0,97.0,False,1
5528.0,David Diaz,Male,92.0,20.0,65.0,1.0,Medium,,0.8,52.0,True,0
7852.0,Mr. Stephen Gilmore,Male,91.0,8.0,60.0,0.0,Medium,72.0,3.5,91.0,True,1
8237.0,Melissa Morris,Male,70.0,17.0,70.0,1.0,High,72.0,4.0,54.0,False,1
2604.0,Yolanda Chen,Male,82.0,15.0,85.0,3.0,High,,2.4,63.0,False,0
4394.0,John Warner,Male,92.0,30.0,65.0,3.0,High,,4.3,59.0,True,0
7440.0,Samantha Novak,Female,95.0,17.0,78.0,0.0,Medium,88.0,4.5,62.0,False,1
6966.0,Joseph Green,Female,92.0,8.0,82.0,1.0,Low,,0.2,,True,0
2604.0,Yolanda Chen,Male,82.0,15.0,85.0,3.0,High,,2.4,63.0,False,0
1456.0,Andrea Phillips,Female,70.0,15.0,86.0,1.0,Medium,92.0,0.5,65.0,False,1
2821.0,Leslie King,Female,92.0,,85.0,1.0,High,,3.2,89.0,False,0
4137.0,Tamara Jones,,91.0,18.0,90.0,3.0,Medium,90.0,0.2,81.0,True,1
2389.0,Virginia Medina,Female,,8.0,65.0,0.0,High,,3.8,92.0,True,0
5421.0,Samuel Smith,Female,92.0,25.0,90.0,2.0,High,,4.3,81.0,False,0
2821.0,Leslie King,Female,92.0,,85.0,1.0,High,,3.2,89.0,False,0
7064.0,Paige Turner,Male,91.0,8.0,77.0,0.0,Medium,,4.0,82.0,False,0
5009.0,Rhonda White,Female,91.0,12.0,90.0,1.0,High,68.0,0.3,72.0,True,1
9837.0,Susan Brown,Male,91.0,30.0,77.0,1.0,High,90.0,4.4,69.0,True,1
1785.0,David Dunlap,Male,85.0,15.0,85.0,0.0,Medium,62.0,0.6,66.0,False,1
9201.0,David Robertson,Male,82.0,20.0,82.0,,Low,,0.8,98.0,True,0
5516.0,Jean Moreno,Male,90.0,15.0,60.0,3.0,High,,1.0,56.0,True,0
,Steven Wood,Male,70.0,30.0,85.0,2.0,High,,4.9,80.0,True,0
1138.0,Andrea Newman,,88.0,22.0,82.0,2.0,Medium,62.0,4.3,79.0,False,1
4304.0,Natalie Long,Female,92.0,15.0,86.0,2.0,Low,92.0,3.1,93.0,True,1
1979.0,Tammy Fuentes,Female,78.0,12.0,85.0,0.0,Medium,92.0,,85.0,False,1
1844.0,Ronnie Taylor,Female,70.0,22.0,86.0,1.0,High,92.0,4.0,87.0,True,1
9723.0,Emily Martin,,78.0,17.0,70.0,,Low,62.0,2.0,67.0,True,1
1996.0,Manuel Baker,Female,70.0,8.0,85.0,1.0,Low,,0.4,55.0,False,0
7305.0,Alyssa Berg MD,Female,91.0,25.0,65.0,,Low,,0.2,81.0,True,0
8021.0,Maria Walls,Female,88.0,10.0,90.0,1.0,Medium,,2.4,94.0,True,0
8021.0,Maria Walls,Female,88.0,10.0,90.0,1.0,Medium,,2.4,94.0,True,0
9022.0,Eric Davis,Male,85.0,12.0,77.0,1.0,Medium,72.0,3.8,74.0,False,1
5703.0,Alexis Walton,Female,78.0,10.0,60.0,1.0,Medium,,4.3,74.0,False,0
7064.0,Paige Turner,Male,91.0,8.0,77.0,0.0,Medium,,4.0,82.0,False,0
5516.0,Jean Moreno,Male,90.0,15.0,60.0,3.0,High,,1.0,56.0,True,0
2389.0,Virginia Medina,Female,,8.0,65.0,0.0,High,,3.8,92.0,True,0
8001.0,Brian Miles,Male,88.0,17.0,,2.0,Low,,1.6,76.0,True,0
2998.0,Clayton Jones,Female,95.0,,85.0,1.0,High,80.0,0.4,95.0,False,1
3735.0,,Female,78.0,18.0,78.0,3.0,High,,3.7,75.0,False,0
1807.0,Taylor Smith,Female,88.0,30.0,78.0,1.0,Medium,,1.4,81.0,True,0
5772.0,Adam Carlson,Female,85.0,22.0,88.0,3.0,,62.0,0.9,92.0,True,1
5528.0,David Diaz,Male,92.0,20.0,65.0,1.0,Medium,,0.8,52.0,True,0
1310.0,Elizabeth Nichols,Female,92.0,25.0,86.0,1.0,High,,3.0,75.0,True,0
5421.0,Samuel Smith,Female,92.0,25.0,90.0,2.0,High,,4.3,81.0,False,0
9609.0,Kelly Harper,Female,85.0,17.0,82.0,3.0,Medium,88.0,3.2,63.0,True,1
8898.0,Luis Carter,Male,91.0,12.0,88.0,1.0,Low,85.0,2.0,90.0,True,1
9115.0,Stephanie Snyder,Male,88.0,17.0,60.0,2.0,Medium,85.0,0.7,,False,1
9202.0,Charles Pearson,Female,91.0,18.0,60.0,2.0,High,,3.9,72.0,True,0
6.0,Olivia,Female,95.0,30.0,88.0,1.0,High,,2.8,97.0,False,0
8381.0,Peter Welch,Female,88.0,15.0,90.0,2.0,Low,,3.5,79.0,True,0
5275.0,Jessica Banks,Male,95.0,8.0,86.0,2.0,Low,,2.3,51.0,True,0
5521.0,Ronald Davis,,90.0,15.0,77.0,1.0,High,68.0,1.3,87.0,True,1
2854.0,Justin Foster,Female,90.0,,,2.0,Medium,72.0,0.4,89.0,True,1
5087.0,Andrew Cook,Male,85.0,15.0,88.0,3.0,Medium,,4.1,82.0,False,0
6562.0,Amy Rodriguez,Male,95.0,10.0,85.0,2.0,Low,,2.7,62.0,False,0
7247.0,Ellen Cross MD,Male,70.0,20.0,70.0,0.0,High,78.0,0.5,,False,1
9530.0,Bradley Stevens,Male,85.0,17.0,78.0,3.0,Low,72.0,2.0,97.0,True,1
3243.0,Thomas Mcgrath,Female,95.0,17.0,60.0,1.0,High,87.0,1.1,82.0,True,1
6966.0,Joseph Green,Female,92.0,8.0,82.0,1.0,Low,,0.2,,True,0
9202.0,Charles Pearson,Female,91.0,18.0,60.0,2.0,High,,3.9,72.0,True,0
3735.0,,Female,78.0,18.0,78.0,3.0,High,,3.7,75.0,False,0
4325.0,Daniel White,Female,92.0,8.0,90.0,2.0,Medium,62.0,2.9,73.0,False,1
6931.0,Sarah Ross,Male,85.0,12.0,90.0,3.0,High,72.0,1.5,91.0,True,1
3328.0,Jonathan Johnson,Female,85.0,18.0,82.0,3.0,High,78.0,0.0,85.0,False,1
5275.0,Jessica Banks,Male,95.0,8.0,86.0,2.0,Low,,2.3,51.0,True,0
5516.0,Jean Moreno,Male,90.0,15.0,60.0,3.0,High,,1.0,56.0,True,0
4871.0,Mrs. Cindy Sharp DVM,Male,70.0,17.0,82.0,,Low,92.0,1.2,61.0,True,1
,Tina Chavez,,70.0,20.0,88.0,0.0,Medium,85.0,1.9,59.0,False,1
6591.0,Dawn Edwards,Female,90.0,8.0,88.0,1.0,Medium,90.0,0.3,65.0,True,1
6.0,Olivia,Female,95.0,30.0,88.0,1.0,High,,2.8,97.0,False,0
3277.0,Kathy Bailey,,91.0,12.0,88.0,0.0,Low,85.0,0.1,57.0,True,1
3709.0,David Owens,Male,85.0,30.0,90.0,1.0,Medium,80.0,2.5,85.0,False,1
7600.0,William Carlson,Female,95.0,17.0,77.0,1.0,Low,80.0,4.3,96.0,True,1
6779.0,Jeff Phillips,Female,95.0,15.0,78.0,3.0,High,68.0,4.2,72.0,True,1
3591.0,Thomas Freeman,Male,78.0,30.0,65.0,2.0,High,87.0,0.1,76.0,True,1
5127.0,Jessica Ferguson,Male,91.0,30.0,60.0,0.0,Medium,68.0,3.2,94.0,False,1
2922.0,Melinda Miller,Female,91.0,8.0,65.0,0.0,High,80.0,0.6,75.0,False,1
6967.0,Michael Cooley,Female,90.0,30.0,86.0,1.0,Low,87.0,3.6,69.0,False,1
8381.0,Peter Welch,Female,88.0,15.0,90.0,2.0,Low,,3.5,79.0,True,0
2821.0,Leslie King,Female,92.0,,85.0,1.0,High,,3.2,89.0,False,0
7064.0,Paige Turner,Male,91.0,8.0,77.0,0.0,Medium,,4.0,82.0,False,0
5544.0,Rhonda Davenport,Male,91.0,8.0,85.0,2.0,Medium,85.0,1.9,60.0,False,1
8014.0,Vickie Holloway,Male,95.0,15.0,77.0,2.0,Medium,88.0,1.0,56.0,True,1
1440.0,Cassandra Snyder,Female,92.0,17.0,82.0,2.0,Medium,,0.7,69.0,True,0
